"date","time","Sensor 1","Sensor 2","Sensor 3"
"20110209","0004","0.293791930191219","0.758152757771313","22.4417266249657"
"20110209","0005","0.582203280646354","1.54479978373274","12.6326938159764"
"20110209","0006","0.132283001672477","24.4571432704106","11.4355500973761"
"20110209","0007","0.838657081127167","7.37217532005161","20.6889992952347"
"20110209","0008","0.560180549509823","11.2806880497374","36.6390809044242"
"20110209","0009","0.773433601483703","17.7002439508215","18.3059879019856"
"20110209","0010","0.63059200393036","2.5578587083146","12.902656160295"
"20110209","0011","0.0703987162560225","0.387788086663932","3.50738702341914"
"20110209","0012","0.426425847224891","22.5995717337355","13.8391393609345"
"20110209","0013","0.557850603945553","5.51401937846094","15.6150512211025"
"20110209","0014","0.229253253899515","12.8588176448829","16.8280956335366"
"20110209","0015","0.790296419523656","2.4138996610418","19.299775287509"
"20110209","0016","0.106113764923066","5.72097470285371","18.4312045201659"
"20110209","0017","0.392002517357469","1.68740173103288","30.2266850322485"
"20110209","0018","0.909227500203997","15.69191548042","8.27578591182828"
"20110209","0019","0.825204522814602","10.0277555175126","36.5961762331426"
"20110209","0020","0.282854220364243","0.792555627413094","0.688750166445971"
"20110209","0021","0.605420624837279","2.55252353381366","1.30921110510826"
"20110209","0022","0.693105300422758","13.2131697144359","37.4685258977115"
"20110209","0023","0.0390837844461203","2.15943481307477","6.29095690324903"
"20110209","0024","0.429460064973682","7.89076616056263","26.8650651350617"
"20110209","0025","0.850162456277758","2.64817664865404","30.7273045927286"
"20110209","0026","0.332656838465482","5.30102077173069","39.880864135921"
"20110209","0027","0.793436951935291","15.1010837173089","2.58070690557361"
"20110209","0028","0.549104077741504","12.8317712224089","27.6877716742456"
"20110209","0029","0.755998726002872","8.4618842927739","3.73218052089214"
"20110209","0030","0.670903131831437","15.53323980188","5.00026952475309"
"20110209","0031","0.688121886458248","5.66875542281196","9.08430717885494"
"20110209","0032","0.720852164085954","22.9963879333809","30.2253787219524"
"20110209","0033","0.657565311528742","23.9734825561754","33.6804744414985"
"20110209","0034","0.814839234575629","9.70998418051749","6.30570029839873"
"20110209","0035","0.486465862952173","5.96404558746144","10.5427829548717"
"20110209","0036","0.254648478236049","14.28046656074","19.0244161896408"
"20110209","0037","0.251670081634074","9.11639035912231","3.18615013733506"
"20110209","0038","0.316187754273415","22.8439923026599","23.7169840931892"
"20110209","0039","0.0083820465952158","16.7439604527317","37.2559989616275"
"20110209","0040","0.101686559617519","8.51653876015916","22.1091826632619"
"20110209","0041","0.226693297736347","0.719585921615362","31.179191339761"
"20110209","0042","0.45380097720772","18.7408900237642","27.9734120517969"
"20110209","0043","0.209435445256531","10.1800228236243","26.3309841416776"
"20110209","0044","0.0514473062939942","5.55100368801504","1.86695883050561"
"20110209","0045","0.209089814219624","17.7126502618194","11.4094317890704"
"20110209","0046","0.472659388091415","24.0788622177206","34.2581782862544"
"20110209","0047","0.948269792832434","5.37061425857246","8.8444028608501"
"20110209","0048","0.027923546731472","13.2753081270494","5.39479054510593"
"20110209","0049","0.620848149061203","13.4848592919298","32.1851272881031"
"20110209","0050","0.552248123567551","16.0270232823677","5.81158930435777"
"20110209","0051","0.104977690149099","21.6943557257764","6.96292677894235"
"20110209","0052","0.884457473643124","8.03938015596941","36.9483508169651"
"20110209","0053","0.583792774938047","13.2752662873827","13.236387334764"
"20110209","0054","0.242067378479987","14.5614489563741","22.1179932355881"
"20110209","0055","0.288741349708289","19.7886943118647","10.4582336731255"
"20110209","0056","0.573977144435048","6.60517901415005","8.98441322147846"
"20110209","0057","0.430431601591408","5.31192383496091","17.5773960538208"
"20110209","0058","0.651541673112661","6.01001250324771","38.8178890570998"
"20110209","0059","0.786411436740309","21.5312162414193","20.3936639241874"
"20110209","0100","0.591039618942887","10.3374193306081","6.0369011759758"
"20110209","0101","0.736329351551831","12.9618615843356","0.747870337218046"
"20110209","0102","0.910402521025389","10.0732984254137","13.6108785867691"
"20110209","0103","0.834111291915178","24.6681178105064","34.8513046465814"
"20110209","0104","0.165020975284278","5.71980227250606","18.1496229767799"
"20110209","0105","0.717970806639642","12.9383360152133","9.81153387576342"
"20110209","0106","0.979426648467779","2.28776462608948","20.3798202984035"
"20110209","0107","0.204036979004741","13.0485546658747","28.8788984529674"
"20110209","0108","0.643471880350262","4.33709649369121","38.4949184581637"
"20110209","0109","0.613919106777757","23.9973824238405","32.9448644444346"
"20110209","0110","0.123760704882443","13.7733728974126","9.4847353734076"
"20110209","0111","0.274683234281838","7.18160669784993","30.2237139083445"
"20110209","0112","0.293379992712289","4.94166972348467","6.34099140763283"
"20110209","0113","0.633651957381517","0.794452021364123","5.80997990444303"
"20110209","0114","0.504934574011713","4.91997641511261","14.9616635404527"
"20110209","0115","0.958675148431212","22.8692465811037","35.6630011834204"
"20110209","0116","0.203963495790958","22.3549127927981","39.3234245851636"
"20110209","0117","0.713459003251046","2.45583726791665","20.2011120691895"
"20110209","0118","0.435431464575231","18.5426342883147","27.1404664590955"
"20110209","0119","0.397804426494986","8.89061195775867","25.5362783372402"
"20110209","0120","0.221426037605852","11.9846295914613","7.57367499172688"
"20110209","0121","0.458544422406703","18.8517104485072","19.0642457082868"
"20110209","0122","0.214137270115316","1.18621027795598","26.9709172658622"
"20110209","0123","0.372662055306137","17.0275092124939","28.2420405186713"
"20110209","0124","0.517911552917212","4.65087356278673","36.1140027828515"
"20110209","0125","0.891953141894192","3.61775228520855","32.7047973126173"
"20110209","0126","0.783528171479702","8.71683967998251","28.4726577810943"
"20110209","0127","0.766613786108792","1.55331476125866","32.401997409761"
"20110209","0128","0.271641587838531","12.439101387281","22.0702122710645"
"20110209","0129","0.950153249781579","22.3842120496556","36.2951914221048"
"20110209","0130","0.588560208212584","2.91986298980191","15.4705987684429"
"20110209","0131","0.777902083005756","14.3834735499695","5.63333548605442"
"20110209","0132","0.254508225712925","19.7369053144939","7.53127193078399"
"20110209","0133","0.928781157825142","4.05345669714734","34.7752866894007"
"20110209","0134","0.634832170791924","17.0012455317192","2.21668438985944"
"20110209","0135","0.53768224036321","14.300074079074","8.00508804619312"
"20110209","0136","0.355302173178643","8.88827836606652","21.9520315341651"
"20110209","0137","0.0671186177060008","3.05362301878631","24.4373351708055"
"20110209","0138","0.877168552950025","9.84466272639111","4.33989739045501"
"20110209","0139","0.428923860192299","8.59849397093058","0.154636669903994"
"20110209","0140","0.33630364574492","23.3124991762452","4.82641745358706"
"20110209","0141","0.723068614955992","17.7600512630306","27.8399751521647"
"20110209","0142","0.863902002107352","24.1227569058537","19.419023655355"
"20110209","0143","0.052183800842613","22.3422858514823","25.9045543707907"
"20110209","0144","0.92156596807763","13.2130901212804","13.1065472215414"
"20110209","0145","0.976983077824116","1.65514613036066","35.9866657480597"
"20110209","0146","0.177110279444605","10.5377004598267","10.2079111337662"
"20110209","0147","0.725911067798734","12.2156659024768","15.0937079824507"
"20110209","0148","0.33684444706887","9.14487973786891","30.8451683446765"
"20110209","0149","0.445341881830245","19.8679762426764","4.60275869816542"
"20110209","0150","0.449207798577845","3.27556738629937","1.90275738015771"
"20110209","0151","0.569868235383183","21.3522827601992","30.3188394010067"
"20110209","0152","0.2658676141873","17.949832812883","28.9152504689991"
"20110209","0153","0.751343205571175","19.2544278339483","24.6629078313708"
"20110209","0154","0.398957064840943","17.293577035889","5.80385204404593"
"20110209","0155","0.726620745845139","16.7181539931335","8.45208585262299"
"20110209","0156","0.626287389546633","21.1459109792486","25.3124066069722"
"20110209","0157","0.881485168356448","14.2936876742169","4.85747205093503"
"20110209","0158","0.258827867917717","22.7147988625802","19.4892796315253"
"20110209","0159","0.0299570765346289","8.84834590833634","11.2780416198075"
"20110209","0200","0.145026043988764","20.078540884424","16.5189494378865"
"20110209","0201","0.192594978492707","9.32524676900357","10.6826018542051"
"20110209","0202","0.950565963983536","15.9719371236861","39.4023343734443"
"20110209","0203","0.673447225708514","9.75551726296544","30.2094189077616"
"20110209","0204","0.290019921492785","19.729443883989","17.8791421838105"
"20110209","0205","0.435116222593933","12.8949625301175","4.628188572824"
"20110209","0206","0.646418369375169","3.55214728042483","38.4616461396217"
"20110209","0207","0.279228534549475","0.589276489336044","21.3315464183688"
"20110209","0208","0.40066533582285","7.05997318727896","17.6752245984972"
"20110209","0209","0.887897327076644","7.80890010064468","31.8325780704618"
"20110209","0210","0.169848367571831","11.4345512003638","23.9582434855402"
"20110209","0211","0.582822103984654","16.2494256626815","38.8786383159459"
"20110209","0212","0.849887150339782","15.0135747622699","24.4337377138436"
"20110209","0213","0.83494550967589","6.84975540498272","0.0425653345882893"
"20110209","0214","0.590180982835591","14.1002534539439","31.6096755489707"
"20110209","0215","0.0371595374308527","24.9781590187922","12.2416156157851"
"20110209","0216","0.152864251751453","16.1386182531714","17.9250512644649"
"20110209","0217","0.114405405241996","23.1193316169083","18.8678936474025"
"20110209","0218","0.647694065701216","8.13596502412111","30.1638507470489"
"20110209","0219","0.0895746811293066","5.3333982010372","2.65809090808034"
"20110209","0220","0.88538913289085","9.57960739033297","20.9533728286624"
"20110209","0221","0.484345220029354","24.1501599899493","6.95245388895273"
"20110209","0222","0.456311177928001","20.3973387600854","30.974173527211"
"20110209","0223","0.0671546207740903","16.2709765019827","1.9337821751833"
"20110209","0224","0.0682187541387975","6.02550107287243","24.4941877014935"
"20110209","0225","0.858460642863065","6.95448950864375","24.4592421501875"
"20110209","0226","0.164501033257693","10.7760958024301","10.2810313552618"
"20110209","0227","0.612627314869314","13.63623093348","7.27196196094155"
"20110209","0228","0.0843246560543776","4.82858258765191","20.2895059995353"
"20110209","0229","0.838420924730599","7.06794961588457","28.8229431211948"
"20110209","0230","0.904873197432607","4.20267793815583","4.15031494572759"
"20110209","0231","0.428707518149167","16.3113084388897","2.79057094827294"
"20110209","0232","0.602518865838647","2.7190878870897","35.4263129644096"
"20110209","0233","0.376873204018921","4.39795340644196","21.4598753675818"
"20110209","0234","0.425217758398503","6.10342225991189","31.1006771028042"
"20110209","0235","0.0375724514015019","2.56493833148852","2.22786031663418"
"20110209","0236","0.649053505156189","6.67746417457238","19.4696136191487"
"20110209","0237","0.906079289037734","21.9931470463052","1.28758311271667"
"20110209","0238","0.0878783380612731","24.1012634593062","9.01331525295973"
"20110209","0239","0.595115988049656","20.0617865775712","20.322034638375"
"20110209","0240","0.315689566079527","17.6836165250279","27.0463193394244"
"20110209","0241","0.419447440188378","3.40130447875708","13.1444128416479"
"20110209","0242","0.489211713895202","18.4642761247233","17.4949534609914"
"20110209","0243","0.374869538005441","2.88610622519627","24.5316789112985"
"20110209","0244","0.911366422194988","13.5165501968004","34.2971545271575"
"20110209","0245","0.14292063517496","16.0976337618195","5.50089417025447"
"20110209","0246","0.323244031053036","14.5662077353336","20.7557033933699"
"20110209","0247","0.900201564654708","22.9055104777217","39.0109668299556"
"20110209","0248","0.493175537325442","19.3849406321533","17.1242623776197"
"20110209","0249","0.786103987600654","13.4994473308325","39.088560976088"
"20110209","0250","0.985928314272314","22.2410128917545","11.536453999579"
"20110209","0251","0.0314658805727959","18.8693544943817","22.0031888410449"
"20110209","0252","0.916493739467114","24.2517851758748","28.2549631595612"
"20110209","0253","0.316601281985641","5.78340574866161","28.8609387353063"
"20110209","0254","0.15634050918743","9.96880099410191","8.53012207895517"
"20110209","0255","0.256782236043364","13.5418168734759","34.2863360978663"
"20110209","0256","0.394304590299726","21.6229176614434","17.5922684744"
"20110209","0257","0.913197175133973","19.1279567778111","14.2410852387547"
"20110209","0258","0.888471345882863","6.4573452109471","5.25699025020003"
"20110209","0259","0.316577905789018","1.10994490096346","26.8561059981585"

