"date","time","Sensor 1","Sensor 2","Sensor 3"
"20110207","0004","0.450400653295219","16.1601879866794","34.9544180929661"
"20110207","0005","0.212883901316673","17.7491770125926","31.902190297842"
"20110207","0006","0.607666841242462","7.96738457866013","34.4272747077048"
"20110207","0007","0.446048266254365","10.011614440009","25.2948451600969"
"20110207","0008","0.426189739257097","10.4790267534554","10.0384368374944"
"20110207","0009","0.818326849956065","10.0241792970337","9.60351353511214"
"20110207","0010","0.0486980970017612","15.793461969588","9.51701642945409"
"20110207","0011","0.992592993658036","14.023567631375","22.9818350076675"
"20110207","0012","0.208916628267616","8.44415329629555","11.055757496506"
"20110207","0013","0.220861188136041","11.7472434882075","3.60606184229255"
"20110207","0014","0.569415597245097","23.0072598322295","29.4623626209795"
"20110207","0015","0.44327605003491","3.32935736514628","17.8610458411276"
"20110207","0016","0.240830807480961","18.5210284078494","30.6088611669838"
"20110207","0017","0.101512675173581","4.67223506420851","6.62744427099824"
"20110207","0018","0.733883804176003","15.3269785456359","23.3938870951533"
"20110207","0019","0.984844725579023","10.7851498061791","39.4325739704072"
"20110207","0020","0.224932563956827","12.0026022312231","24.702113121748"
"20110207","0021","0.462857974693179","11.817427072674","7.13982133194804"
"20110207","0022","0.037403850350529","17.0403427793644","20.6504666060209"
"20110207","0023","0.313797787763178","22.561872494407","39.4460562057793"
"20110207","0024","0.403949333820492","11.7972624255344","36.2576719373465"
"20110207","0025","0.140508399344981","22.8791636764072","1.58464372158051"
"20110207","0026","0.587034545373172","3.89993386343122","31.2182891741395"
"20110207","0027","0.352256075013429","6.43775074277073","38.6938652768731"
"20110207","0028","0.517942181788385","24.7848458588123","23.2170309685171"
"20110207","0029","0.102789359167218","24.4059639982879","0.473270658403635"
"20110207","0030","0.0886037084273994","5.02927809720859","19.6774342283607"
"20110207","0031","0.706156536471099","16.6007274645381","38.5853175632656"
"20110207","0032","0.884652070235461","17.5358237233013","25.8498660102487"
"20110207","0033","0.400913735385984","0.380768429022282","21.9488620012999"
"20110207","0034","0.387065140530467","10.4795017745346","0.824481900781393"
"20110207","0035","0.293506938964128","13.9922117698006","37.4311437830329"
"20110207","0036","0.333123032469302","3.66807540412992","3.67103798314929"
"20110207","0037","0.11358026182279","12.4744772794656","13.9714391715825"
"20110207","0038","0.080926894210279","0.423031835816801","13.6271925456822"
"20110207","0039","0.661352668423206","2.99276581499726","12.6767349429429"
"20110207","0040","0.673184434883296","5.20785853732377","20.7235798984766"
"20110207","0041","0.165120290592313","22.8617719491012","7.28474386036396"
